1497661195.76 1497661193.49 2.27761244774
1497661196.77 1497661194.49 2.28283238411
1497661197.77 1497661195.49 2.28857326508
1497661198.78 1497661196.49 2.29488444328
1497661199.79 1497661197.49 2.30498743057
1497661200.8 1497661198.49 2.31038832664
1497661201.8 1497661199.49 2.31565833092
1497661202.81 1497661200.49 2.32190227509
1497661203.81 1497661201.49 2.32637643814
1497661204.82 1497661202.49 2.33271241188
1497661205.83 1497661203.49 2.34401726723
1497661206.84 1497661204.49 2.3522362709
1497661207.84 1497661205.49 2.35837841034
1497661208.85 1497661206.49 2.36798548698
1497661209.86 1497661207.49 2.37832140923
1497661210.87 1497661208.49 2.38408827782
1497661211.88 1497661209.49 2.39236927032
1497661212.88 1497661210.49 2.39833140373
1497661213.89 1497661211.49 2.40332341194
1497661214.89 1497661212.49 2.4082224369
1497661215.9  1497661214.49 1.41482234001
1497661216.91 1497661215.49 1.42002034187
1497661217.92 1497661216.49 1.43252944946
1497661218.92 1497661217.49 1.43790626526
1497661219.93 1497661218.49 1.44420337677
1497661220.94 1497661219.49 1.44949436188
1497661221.94 1497661220.49 1.45558428764
1497661222.95 1497661221.49 1.45965743065
1497661223.95 1497661222.49 1.46503734589
1497661224.96 1497661223.49 1.47036147118
1497661225.96 1497661224.49 1.47772240639
1497661226.97 1497661225.49 1.48268127441
1497661227.98 1497661226.49 1.48969626427
1497661228.98 1497661227.49 1.49488735199
1497661229.99 1497661228.49 1.49950647354
1497661230.99 1497661229.49 1.50356936455
1497661231.99 1497661230.49 1.50879645348
1497661233.0 1497661231.49 1.51896548271
1497661234.01 1497661232.49 1.52446126938
1497661235.02 1497661233.49 1.53153133392
1497661236.02 1497661234.49 1.53604245186
1497661237.03 1497661235.49 1.54144239426
1497661238.03 1497661236.49 1.54795026779
1497661239.04 1497661237.49 1.55636835098
1497661240.05 1497661238.49 1.56013941765
1497661241.06 1497661239.49 1.57708239555
1497661242.07 1497661240.49 1.58218646049
1497661243.07 1497661241.49 1.58635139465
1497661244.08 1497661242.49 1.5936923027
1497661245.08 1497661243.49 1.59850430489
1497661246.09 1497661244.49 1.60362029076
1497661247.11 1497661245.49 1.61981534958
1497661248.11 1497661246.49 1.6247074604
1497661249.11 1497661247.49 1.62903237343
1497661250.12 1497661248.49 1.63419628143
1497661251.13 1497661249.49 1.64264845848
1497661252.13 1497661250.49 1.6468462944
1497661253.14 1497661251.49 1.6551463604
1497661254.15 1497661252.49 1.66139340401
1497661255.15 1497661253.49 1.66731739044
1497661256.16 1497661254.49 1.67484140396
1497661257.17 1497661255.49 1.68246841431
1497661258.17 1497661256.49 1.68725442886
1497661259.18 1497661257.49 1.69533443451
1497661260.19 1497661258.49 1.70092344284
1497661261.2 1497661259.49 1.70965027809
1497661262.2 1497661260.49 1.71825933456
1497661263.22 1497661261.49 1.73080444336
1497661264.22 1497661262.49 1.73579645157
1497661265.23 1497661263.49 1.74180340767
1497661266.23 1497661264.49 1.74711847305
1497661267.25 1497661265.49 1.7631354332
1497661268.31 1497661266.49 1.8214673996
1497661269.32 1497661267.49 1.82961535454
1497661270.32 1497661268.49 1.83485341072
1497661271.33 1497661269.49 1.84046339989
1497661272.33 1497661270.49 1.84617733955
1497661273.34 1497661271.49 1.8517203331
1497661274.35 1497661272.49 1.86650633812
1497661275.36 1497661273.49 1.87433648109
1497661276.37 1497661274.49 1.87959837914
1497661277.37 1497661275.49 1.8842394352
1497661278.37 1497661276.49 1.88883829117
1497661279.38 1497661277.49 1.89386630058
1497661280.39 1497661278.49 1.90218544006
1497661281.41 1497661279.49 1.92226839066
1497661282.42 1497661280.49 1.9327583313
1497661283.42 1497661281.49 1.93802332878
1497661284.49 1497661282.49 2.00460338593
1497661285.5 1497661283.49 2.00968933105
1497661286.5 1497661284.49 2.01443338394
1497661287.51 1497661285.49 2.0229973793
1497661288.52 1497661286.49 2.03137636185
1497661289.52 1497661287.49 2.03641247749
